2015-12-03 7:00,2:42,"4 Pennsylvania Plaza, New York, NY 10001, USA",40.75050450000001,-73.99343870000001,Rangers Game,Toronto Maple Leafs
2015-12-06 7:00,2:41,"4 Pennsylvania Plaza, New York, NY 10001, USA",40.75050450000001,-73.99343870000001,Rangers Game,Ottawa Senators
2015-12-15 7:00,2:38,"4 Pennsylvania Plaza, New York, NY 10001, USA",40.75050450000001,-73.99343870000001,Rangers Game,Buffalo Sabres
2015-12-20 7:00,2:38,"4 Pennsylvania Plaza, New York, NY 10001, USA",40.75050450000001,-73.99343870000001,Rangers Game,Tampa Bay Lightning
2015-12-22 7:00,2:38,"4 Pennsylvania Plaza, New York, NY 10001, USA",40.75050450000001,-73.99343870000001,Rangers Game,Nashville Predators
2016-01-05 7:00,2:36,"4 Pennsylvania Plaza, New York, NY 10001, USA",40.75050450000001,-73.99343870000001,Rangers Game,New Jersey Devils
2016-01-09 1:00,2:36,"4 Pennsylvania Plaza, New York, NY 10001, USA",40.75050450000001,-73.99343870000001,Rangers Game,Montreal Canadiens
2016-01-11 7:00,2:36,"4 Pennsylvania Plaza, New York, NY 10001, USA",40.75050450000001,-73.99343870000001,Rangers Game,New York Islanders
2016-01-19 7:00,2:35,"4 Pennsylvania Plaza, New York, NY 10001, USA",40.75050450000001,-73.99343870000001,Rangers Game,Carolina Hurricanes
2016-01-25 7:30,2:34,"4 Pennsylvania Plaza, New York, NY 10001, USA",40.75050450000001,-73.99343870000001,Rangers Game,Chicago Blackhawks
2016-02-04 7:00,2:33,"4 Pennsylvania Plaza, New York, NY 10001, USA",40.75050450000001,-73.99343870000001,Rangers Game,Washington Capitals
2016-02-08 7:00,2:31,"4 Pennsylvania Plaza, New York, NY 10001, USA",40.75050450000001,-73.99343870000001,Rangers Game,St. Louis Blues
2016-02-12 7:00,2:31,"4 Pennsylvania Plaza, New York, NY 10001, USA",40.75050450000001,-73.99343870000001,Rangers Game,Carolina Hurricanes
2016-02-14 7:30,2:31,"4 Pennsylvania Plaza, New York, NY 10001, USA",40.75050450000001,-73.99343870000001,Rangers Game,Columbus Blue Jackets
2016-02-17 8:00,2:31,"4 Pennsylvania Plaza, New York, NY 10001, USA",40.75050450000001,-73.99343870000001,Rangers Game,Minnesota Wild
2016-02-21 7:00,2:30,"4 Pennsylvania Plaza, New York, NY 10001, USA",40.75050450000001,-73.99343870000001,Rangers Game,Pittsburgh Penguins
2016-02-29 7:00,2:30,"4 Pennsylvania Plaza, New York, NY 10001, USA",40.75050450000001,-73.99343870000001,Rangers Game,Dallas Stars
2016-03-06 5:00,2:30,"4 Pennsylvania Plaza, New York, NY 10001, USA",40.75050450000001,-73.99343870000001,Rangers Game,Winnipeg Jets
2016-03-13 12:30,2:30,"4 Pennsylvania Plaza, New York, NY 10001, USA",40.75050450000001,-73.99343870000001,Rangers Game,New Jersey Devils
2016-03-21 7:00,2:29,"4 Pennsylvania Plaza, New York, NY 10001, USA",40.75050450000001,-73.99343870000001,Rangers Game,Edmonton Oilers
2016-03-23 8:00,2:29,"4 Pennsylvania Plaza, New York, NY 10001, USA",40.75050450000001,-73.99343870000001,Rangers Game,Boston Bruins
2016-03-27 7:30,2:28,"4 Pennsylvania Plaza, New York, NY 10001, USA",40.75050450000001,-73.99343870000001,Rangers Game,New York Islanders
2016-04-02 7:00,2:28,"4 Pennsylvania Plaza, New York, NY 10001, USA",40.75050450000001,-73.99343870000001,Rangers Game,San Jose Sharks
2016-04-05 7:30,2:27,"4 Pennsylvania Plaza, New York, NY 10001, USA",40.75050450000001,-73.99343870000001,Rangers Game,Philadelphia Flyers
2016-04-07 7:00,2:27,"4 Pennsylvania Plaza, New York, NY 10001, USA",40.75050450000001,-73.99343870000001,Rangers Game,Colorado Avalanche
2016-04-09 12:30,2:26,"4 Pennsylvania Plaza, New York, NY 10001, USA",40.75050450000001,-73.99343870000001,Rangers Game,Calgary Flames
